DATE,TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,UNIQUE KEY,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
11/4/17,20:30,,,40.67766,-73.80313,"(40.67766, -73.80313)",,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3783769,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
11/4/17,20:30,,,40.717224,-73.87723,"(40.717224, -73.87723)",FURMANVILLE AVENUE              ,77 STREET,,1,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,,,,3783832,SPORT UTILITY / STATION WAGON,BICYCLE,,,
11/4/17,20:45,QUEENS,11420,40.666862,-73.8045,"(40.666862, -73.8045)",NORTH CONDUIT AVENUE            ,134 PLACE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3783534,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
11/4/17,20:54,BROOKLYN,11205,40.698036,-73.962845,"(40.698036, -73.962845)",FLUSHING AVENUE                 ,WILLIAMSBURG STREET WEST,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3783100,SPORT UTILITY / STATION WAGON,BICYCLE,,,
11/4/17,20:57,BROOKLYN,11207,40.66852,-73.890175,"(40.66852, -73.890175)",BLAKE AVENUE                    ,MILLER AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3783718,SPORT UTILITY / STATION WAGON,,,,
11/4/17,21:00,BRONX,10470,40.895374,-73.86356,"(40.895374, -73.86356)",WEBSTER AVENUE                  ,EAST 233 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3783703,PASSENGER VEHICLE,,,,
11/4/17,21:00,BROOKLYN,11214,40.598713,-73.98853,"(40.598713, -73.98853)",,,2432      86 STREET                     ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3783034,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
11/4/17,21:00,QUEENS,11373,40.74394,-73.87243,"(40.74394, -73.87243)",43 AVENUE                       ,FORLEY STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3784051,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
11/4/17,21:00,QUEENS,11373,40.73675,-73.87767,"(40.73675, -73.87767)",QUEENS BOULEVARD                ,BROADWAY,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3784052,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
11/4/17,21:00,,,40.63926,-74.07561,"(40.63926, -74.07561)",BAY STREET                      ,,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,,,,3783741,PICK-UP TRUCK,PASSENGER VEHICLE,,,
11/4/17,21:00,,,40.711033,-73.7281,"(40.711033, -73.7281)",,,,0,0,0,0,0,0,0,0,Driver Inexperience,,,,,3783036,PASSENGER VEHICLE,,,,
11/4/17,21:05,BROOKLYN,11226,40.651695,-73.94968,"(40.651695, -73.94968)",NOSTRAND AVENUE                 ,MARTENSE STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3783667,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
11/4/17,21:10,BROOKLYN,11219,40.635494,-74.00196,"(40.635494, -74.00196)",55 STREET                       ,FORT HAMILTON PARKWAY,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3786459,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
11/4/17,21:14,MANHATTAN,10023,40.773033,-73.98221,"(40.773033, -73.98221)",BROADWAY                        ,WEST 65 STREET,,2,0,2,0,0,0,0,0,Traffic Control Disregarded,,,,,3785100,TAXI,,,,
11/4/17,21:17,,,,,,GALVIN AVENUE                   ,WEST 41 STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,3786489,TAXI,,,,
11/4/17,21:26,,,40.713524,-73.99869,"(40.713524, -73.99869)",CHATHAM SQUARE                  ,,,0,0,0,0,0,0,0,0,Unspecified,,,,,3784166,BU,PICK-UP TRUCK,,,
11/4/17,21:30,,,40.65993,-73.891655,"(40.65993, -73.891655)",PENNSYLVANIA AVENUE             ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3783717,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
11/4/17,21:30,BROOKLYN,11206,40.70938,-73.9371,"(40.70938, -73.9371)",WATERBURY STREET                ,SCHOLES STREET,,1,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,,,,3784300,SPORT UTILITY / STATION WAGON,BICYCLE,,,
11/4/17,21:40,,,40.83005,-73.922424,"(40.83005, -73.922424)",WALTON AVENUE                   ,,,0,0,0,0,0,0,0,0,Unspecified,,,,,3783520,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
11/4/17,21:41,,,,,,,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3784765,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
11/4/17,21:45,,,40.833553,-73.86965,"(40.833553, -73.86965)",ROSEDALE AVENUE                 ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3784071,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
11/4/17,21:45,QUEENS,11413,40.66549,-73.75236,"(40.66549, -73.75236)",225 STREET                      ,SOUTH CONDUIT AVENUE,,2,0,0,0,0,0,2,0,Alcohol Involvement,Unspecified,,,,3783546,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
11/4/17,21:55,BROOKLYN,11211,40.706463,-73.96078,"(40.706463, -73.96078)",LEE AVENUE                      ,WILSON STREET,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3784297,TK,PASSENGER VEHICLE,,,
11/4/17,22:00,BRONX,10460,40.835175,-73.88381,"(40.835175, -73.88381)",,,1720      BOONE AVENUE                  ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3783105,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
11/4/17,22:00,,,40.67578,-74.0014,"(40.67578, -74.0014)",HAMILTON AVENUE                 ,WEST 9 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3783791,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
11/4/17,22:05,BROOKLYN,11217,40.68358,-73.97617,"(40.68358, -73.97617)",,,620       ATLANTIC AVENUE               ,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3784075,TAXI,TAXI,,,
11/4/17,22:08,STATEN ISLAND,10301,40.637833,-74.07962,"(40.637833, -74.07962)",,,107       VICTORY BOULEVARD             ,0,0,0,0,0,0,0,0,Unspecified,,,,,3783742,PASSENGER VEHICLE,,,,
11/4/17,22:10,,,40.79522,-73.921524,"(40.79522, -73.921524)",,,,0,0,0,0,0,0,0,0,Reaction to Other Uninvolved Vehicle,Unspecified,,,,3783935,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
11/4/17,22:10,,,40.68564,-73.73396,"(40.68564, -73.73396)",FRANCIS LEWIS BOULEVARD         ,231 STREET,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,Unspecified,,,3783176,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,
11/4/17,22:16,QUEENS,11004,40.74355,-73.71718,"(40.74355, -73.71718)",,,253-08    80 AVENUE                     ,0,0,0,0,0,0,0,0,Alcohol Involvement,Unspecified,,,,3783543,PICK-UP TRUCK,SPORT UTILITY / STATION WAGON,,,
11/4/17,22:18,MANHATTAN,10026,40.805824,-73.95436,"(40.805824, -73.95436)",,,2187      8 AVENUE                      ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Turning Improperly,,,,3784104,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
11/4/17,22:20,BROOKLYN,11218,40.637794,-73.96838,"(40.637794, -73.96838)",,,816       CONEY ISLAND AVENUE           ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3784099,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
11/4/17,22:25,BROOKLYN,11234,40.611603,-73.91971,"(40.611603, -73.91971)",EAST 55 STREET                  ,AVENUE U,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3785487,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
11/4/17,22:25,MANHATTAN,10019,40.763077,-73.976364,"(40.763077, -73.976364)",,,62        WEST 56 STREET                ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3783390,TAXI,PASSENGER VEHICLE,,,
11/4/17,22:30,,,40.79347,-73.93726,"(40.79347, -73.93726)",1 AVENUE                        ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3784898,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
11/4/17,22:30,,,40.71713,-73.7986,"(40.71713, -73.7986)",,,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3783038,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
11/4/17,22:30,BROOKLYN,11218,,,,OCEAN PARKWAY                   ,DITMAS AVENUE,,1,0,0,0,0,0,1,0,Unsafe Speed,,,,,3786521,PASSENGER VEHICLE,,,,
11/4/17,22:35,,,,,,EAST 39 STREET                  ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3783103,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
11/4/17,22:40,BROOKLYN,11235,40.59114,-73.95963,"(40.59114, -73.95963)",,,2417      EAST 11 STREET                ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3788619,PASSENGER VEHICLE,TK,,,
11/4/17,22:45,QUEENS,11420,40.682205,-73.81534,"(40.682205, -73.81534)",111 AVENUE                      ,HAWTREE CREEK ROAD,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3783533,PASSENGER VEHICLE,,,,
11/4/17,22:45,,,40.757877,-73.85952,"(40.757877, -73.85952)",110 STREET                      ,NORTHERN BOULEVARD,,0,0,0,0,0,0,0,0,Other Vehicular,Unspecified,,,,3785742,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
11/4/17,22:50,BROOKLYN,11233,40.669476,-73.919975,"(40.669476, -73.919975)",EASTERN PARKWAY                 ,HOWARD AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3783426,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
11/4/17,22:50,QUEENS,11004,40.736362,-73.71284,"(40.736362, -73.71284)",HILLSIDE AVENUE                 ,255 STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,3783178,SPORT UTILITY / STATION WAGON,,,,
11/4/17,22:50,,,40.831898,-73.92857,"(40.831898, -73.92857)",WEST 163 STREET                 ,,,0,0,0,0,0,0,0,0,Unspecified,,,,,3783338,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
11/4/17,22:50,QUEENS,11366,40.726948,-73.80665,"(40.726948, -73.80665)",,,162-11    75 AVENUE                     ,1,0,0,0,0,0,1,0,Unsafe Speed,Unspecified,,,,3784201,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
11/4/17,22:55,MANHATTAN,10003,40.729977,-73.99407,"(40.729977, -73.99407)",WAVERLY PLACE                   ,MERCER STREET,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3784142,PASSENGER VEHICLE,TAXI,,,
11/4/17,23:00,BRONX,10457,40.847393,-73.90463,"(40.847393, -73.90463)",EAST 176 STREET                 ,CLAY AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Other Vehicular,Other Vehicular,,,3783279,PICK-UP TRUCK,TAXI,PASSENGER VEHICLE,,
11/4/17,23:00,,,40.723648,-73.99103,"(40.723648, -73.99103)",EAST HOUSTON STREET             ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3788044,PASSENGER VEHICLE,TAXI,,,
11/4/17,23:00,,,40.879513,-73.90968,"(40.879513, -73.90968)",TIBBETT AVENUE                  ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,3786566,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,
11/4/17,23:00,,,40.737785,-73.93496,"(40.737785, -73.93496)",VANDAM STREET                   ,BORDEN AVENUE,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3783184,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
11/4/17,23:00,,,40.838223,-73.88047,"(40.838223, -73.88047)",,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3786086,PASSENGER VEHICLE,,,,
11/4/17,23:04,MANHATTAN,10036,40.758427,-73.99264,"(40.758427, -73.99264)",WEST 42 STREET                  ,9 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3785040,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
11/4/17,23:05,QUEENS,11377,40.75428,-73.89751,"(40.75428, -73.89751)",69 STREET                       ,NORTHERN BOULEVARD,,1,0,0,0,0,0,1,0,Unspecified,,,,,3785743,PASSENGER VEHICLE,,,,
11/4/17,23:08,MANHATTAN,10011,,,,,,106       WEST 19 STREET                ,0,0,0,0,0,0,0,0,Oversized Vehicle,Unspecified,,,,3783538,TK,SPORT UTILITY / STATION WAGON,,,
11/4/17,23:10,QUEENS,11434,40.6626,-73.77059,"(40.6626, -73.77059)",,,145-89    176 STREET                    ,0,0,0,0,0,0,0,0,Unspecified,,,,,3783177,PASSENGER VEHICLE,,,,
11/4/17,23:11,BRONX,10472,40.82516,-73.87744,"(40.82516, -73.87744)",,,1057      BOYNTON AVENUE                ,0,0,0,0,0,0,0,0,Alcohol Involvement,Unspecified,Unspecified,Unspecified,,3784054,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
11/4/17,23:14,,,,,,OCEAN PARKWAY                   ,CHURCH AVENUE,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3784090,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
11/4/17,23:19,BRONX,10455,40.813763,-73.9195,"(40.813763, -73.9195)",,,447       WILLIS AVENUE                 ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3784427,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
11/4/17,23:20,,,40.696198,-73.98869,"(40.696198, -73.98869)",ADAMS STREET                    ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3783203,SPORT UTILITY / STATION WAGON,,,,
11/4/17,23:25,,,40.704422,-73.99491,"(40.704422, -73.99491)",,,,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Unspecified,,,,3784444,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
11/4/17,23:30,,,40.57682,-74.190315,"(40.57682, -74.190315)",,,,0,0,0,0,0,0,0,0,Unspecified,,,,,3783306,SPORT UTILITY / STATION WAGON,,,,
11/4/17,23:35,MANHATTAN,10031,40.824455,-73.949814,"(40.824455, -73.949814)",,,530       WEST 143 STREET               ,0,0,0,0,0,0,0,0,Passenger Distraction,Unspecified,Unspecified,Unspecified,,3784393,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
11/4/17,23:40,,,,,,MACOMBS DAM BRIDGE              ,MAJOR DEEGAN EXPRESSWAY,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3783521,TAXI,TAXI,,,
11/4/17,23:40,,,40.734497,-73.72287,"(40.734497, -73.72287)",,,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3783210,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
11/4/17,23:45,QUEENS,11435,40.68719,-73.79812,"(40.68719, -73.79812)",,,111-15    146 STREET                    ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3784250,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
11/4/17,23:57,MANHATTAN,10002,40.72038,-73.98728,"(40.72038, -73.98728)",,,143       ESSEX STREET                  ,0,0,0,0,0,0,0,0,Unsafe Lane Changing,,,,,3783185,PASSENGER VEHICLE,TAXI,,,
11/4/17,2:00,,,40.856712,-73.93264,"(40.856712, -73.93264)",FAIRVIEW AVENUE                 ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3784364,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
11/4/17,2:00,,,40.706715,-73.806274,"(40.706715, -73.806274)",HILLSIDE AVENUE                 ,,,3,0,0,0,0,0,3,0,Alcohol Involvement,Unspecified,,,,3782926,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
11/4/17,2:10,BRONX,10469,40.880245,-73.85494,"(40.880245, -73.85494)",EAST 218 STREET                 ,PAULDING AVENUE,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,,,,3783706,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
11/4/17,2:14,,,40.770473,-73.90764,"(40.770473, -73.90764)",41 STREET                       ,,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3783236,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
11/4/17,2:15,BRONX,10467,40.87963,-73.86426,"(40.87963, -73.86426)",,,715       EAST 214 STREET               ,0,0,0,0,0,0,0,0,Unspecified,,,,,3783693,GG,PASSENGER VEHICLE,,,
11/4/17,2:15,,,40.738403,-73.93864,"(40.738403, -73.93864)",BORDEN AVENUE                   ,30 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3783186,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
11/4/17,2:30,BRONX,10456,40.823376,-73.90286,"(40.823376, -73.90286)",,,970       TINTON AVENUE                 ,0,0,0,0,0,0,0,0,Unspecified,,,,,3783106,PASSENGER VEHICLE,,,,
11/4/17,2:30,BROOKLYN,11207,40.683933,-73.91228,"(40.683933, -73.91228)",DECATUR STREET                  ,BROADWAY,,0,0,0,0,0,0,0,0,Unsafe Speed,Unspecified,,,,3784185,PICK-UP TRUCK,PASSENGER VEHICLE,,,
11/4/17,2:53,BROOKLYN,11203,40.65578,-73.943954,"(40.65578, -73.943954)",,,470       CLARKSON AVENUE               ,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3782991,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
11/4/17,3:00,,,,,,AMBOY ROAD                      ,,,0,0,0,0,0,0,0,0,Animals Action,,,,,3782977,SPORT UTILITY / STATION WAGON,,,,
11/4/17,3:00,,,40.718456,-73.99482,"(40.718456, -73.99482)",GRAND STREET                    ,,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3783334,TAXI,SPORT UTILITY / STATION WAGON,,,
11/4/17,3:00,,,40.666435,-73.83478,"(40.666435, -73.83478)",,,,3,0,0,0,0,0,3,0,Following Too Closely,Unspecified,,,,3784208,SPORT UTILITY / STATION WAGON,,,,
11/4/17,3:05,QUEENS,11385,40.710754,-73.9051,"(40.710754, -73.9051)",BLEECKER STREET                 ,FOREST AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,,,,,3783882,TAXI,,,,
11/4/17,3:10,MANHATTAN,10016,40.74896,-73.975784,"(40.74896, -73.975784)",,,600       3 AVENUE                      ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3782800,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
11/4/17,3:10,,,40.689857,-73.726776,"(40.689857, -73.726776)",,,,0,0,0,0,0,0,0,0,Unsafe Speed,Unspecified,,,,3782971,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
11/4/17,3:12,,,40.5379,-74.189384,"(40.5379, -74.189384)",DRUMGOOLE ROAD WEST             ,,,0,0,0,0,0,0,0,0,Unspecified,,,,,3785269,PASSENGER VEHICLE,,,,
11/4/17,3:16,,,,,,,,,0,0,0,0,0,0,0,0,Alcohol Involvement,Unspecified,,,,3784162,PASSENGER VEHICLE,AM,,,
11/4/17,3:30,BROOKLYN,11230,,,,18 AVENUE                       ,OCEAN PARKWAY,,1,0,1,0,0,0,0,0,Unspecified,,,,,3783455,PASSENGER VEHICLE,,,,
11/4/17,3:39,,,40.761272,-73.95571,"(40.761272, -73.95571)",,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3784008,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
11/4/17,3:40,,,40.72443,-73.99347,"(40.72443, -73.99347)",ELIZABETH STREET                ,,,0,0,0,0,0,0,0,0,Unspecified,,,,,3783514,GG,PASSENGER VEHICLE,,,
11/4/17,3:45,,,40.72853,-73.90941,"(40.72853, -73.90941)",,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3782887,PASSENGER VEHICLE,,,,
11/4/17,4:00,,,40.758533,-73.98885,"(40.758533, -73.98885)",8 AVENUE                        ,,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,3783642,PASSENGER VEHICLE,PICK-UP TRUCK,,,
11/4/17,4:05,QUEENS,11420,40.67875,-73.8205,"(40.67875, -73.8205)",LEFFERTS BOULEVARD              ,LINDEN BOULEVARD,,0,0,0,0,0,0,0,0,Alcohol Involvement,Unspecified,Unspecified,,,3782859,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
11/4/17,4:15,,,40.698376,-73.92261,"(40.698376, -73.92261)",MYRTLE AVENUE                   ,,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,,,,3784188,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
11/4/17,4:18,,,40.842335,-73.91619,"(40.842335, -73.91619)",JEROME AVENUE                   ,,,5,0,0,0,0,0,5,0,Alcohol Involvement,,,,,3783563,SPORT UTILITY / STATION WAGON,,,,
11/4/17,4:20,BROOKLYN,11211,40.71419,-73.959496,"(40.71419, -73.959496)",NORTH 1 STREET                  ,DRIGGS AVENUE,,0,0,0,0,0,0,0,0,Unsafe Speed,Unspecified,,,,3784290,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
11/4/17,4:30,QUEENS,11355,40.75372,-73.83283,"(40.75372, -73.83283)",COLLEGE POINT BOULEVARD         ,MAPLE AVENUE,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3782919,PICK-UP TRUCK,SPORT UTILITY / STATION WAGON,,,
11/4/17,4:30,,,40.84664,-73.92568,"(40.84664, -73.92568)",,,,3,0,0,0,0,0,3,0,Other Vehicular,Outside Car Distraction,Other Vehicular,,,3783150,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,
11/4/17,4:37,BROOKLYN,11211,40.710537,-73.95928,"(40.710537, -73.95928)",,,225       SOUTH 4 STREET                ,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3785561,SPORT UTILITY / STATION WAGON,BICYCLE,,,
11/4/17,4:40,,,40.743484,-73.98609,"(40.743484, -73.98609)",MADISON AVENUE                  ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3783556,TAXI,PASSENGER VEHICLE,,,
11/4/17,4:50,BROOKLYN,11205,40.698677,-73.95886,"(40.698677, -73.95886)",FRANKLIN AVENUE                 ,FLUSHING AVENUE,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,3784813,TAXI,,,,
11/4/17,5:00,QUEENS,11372,40.753242,-73.889694,"(40.753242, -73.889694)",77 STREET                       ,34 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,Unspecified,,3785737,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
11/4/17,5:00,,,40.739525,-73.892006,"(40.739525, -73.892006)",QUEENS BOULEVARD                ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,,,,,3783292,PASSENGER VEHICLE,,,,
11/4/17,5:04,,,40.85535,-73.91836,"(40.85535, -73.91836)",,,,0,0,0,0,0,0,0,0,Unspecified,,,,,3783149,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
11/4/17,5:05,,,40.863792,-73.91942,"(40.863792, -73.91942)",10 AVENUE                       ,,,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,,,,3784366,PASSENGER VEHICLE,,,,
11/4/17,5:10,,,40.72522,-73.894745,"(40.72522, -73.894745)",,,,1,0,0,0,0,0,1,0,Alcohol Involvement,Unspecified,,,,3787038,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
11/4/17,5:20,BRONX,10457,40.85185,-73.902725,"(40.85185, -73.902725)",EAST BURNSIDE AVENUE            ,ANTHONY AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3783148,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
11/4/17,5:24,BRONX,10462,40.84226,-73.8552,"(40.84226, -73.8552)",EAST TREMONT AVENUE             ,PURDY STREET,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3783931,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
11/4/17,5:30,MANHATTAN,10018,40.757145,-73.99357,"(40.757145, -73.99357)",WEST 40 STREET                  ,9 AVENUE,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3788194,PASSENGER VEHICLE,TAXI,,,
11/4/17,5:30,BROOKLYN,11234,40.59657,-73.90794,"(40.59657, -73.90794)",FLATBUSH AVENUE                 ,SHORE PARKWAY,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,,,,,3786665,SPORT UTILITY / STATION WAGON,,,,
11/4/17,5:30,QUEENS,11372,40.75422,-73.880394,"(40.75422, -73.880394)",87 STREET                       ,34 AVENUE,,1,0,0,0,0,0,1,0,Unsafe Speed,Unspecified,,,,3785734,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
11/4/17,5:38,QUEENS,11101,40.746033,-73.93441,"(40.746033, -73.93441)",QUEENS BOULEVARD                ,SKILLMAN AVENUE,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3782890,TAXI,PASSENGER VEHICLE,,,
11/4/17,5:46,,,40.810173,-73.937416,"(40.810173, -73.937416)",EAST 132 STREET                 ,,,0,0,0,0,0,0,0,0,Alcohol Involvement,Unspecified,,,,3783145,TAXI,PASSENGER VEHICLE,,,
